id,user_id,type,data,created_at,updated_at
df54142c-6394-45f2-84be-d665280090fa,e725b2a8-b0d7-4159-9c1a-7395aead7836,cancellation,"{""content_title"": ""Startup Pitches"", ""time"": ""09:45""}",2026-03-20 09:45:00+00,2026-03-20 09:45:00+00
7e24a3da-5191-4af8-98e8-e58fef1057c2,b161e856-35b4-414b-8c26-4b9db77c07c8,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""13:13""}",2026-03-24 13:13:00+00,2026-03-24 13:13:00+00
75c4f231-4879-4882-898b-a101912010b0,c99b536d-0e2e-4f31-9afd-28d06a0cfdb3,booking,"{""content_title"": ""Interactive History"", ""time"": ""19:07""}",2026-04-06 19:07:00+00,2026-04-06 19:07:00+00
870b4e4e-8426-4364-9fe1-650a19d39376,f81a34e3-e0d7-4d5c-b478-808c087a3859,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""20:56""}",2026-03-31 20:56:00+00,2026-03-31 20:56:00+00
e1dde624-03f9-4faf-8e7b-c17f6a863cf0,1124ad69-800c-4e31-a45d-7b219d46e676,no_show_warning_1,"{""content_title"": ""NextGen Hardware"", ""time"": ""15:57""}",2026-04-08 15:57:00+00,2026-04-08 15:57:00+00
48e7a012-d88b-44be-a630-4f69070cad1a,7874c490-863e-415a-b34f-bf1eb95f5bec,booking,"{""content_title"": ""Decision Maker Summit"", ""time"": ""09:50""}",2026-03-23 09:50:00+00,2026-03-23 09:50:00+00
de5a2574-5ce4-47d1-b077-ff5862be568e,641f75ab-3d99-4832-88f9-a7ce552cc967,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""11:51""}",2026-03-26 11:51:00+00,2026-03-26 11:51:00+00
3cd96b29-3cf9-4541-aa14-ae0462a57a4c,78e74865-f928-4ebb-b3f2-066820a7855a,booking,"{""content_title"": ""Future City Layers"", ""time"": ""19:51""}",2026-03-13 19:51:00+00,2026-03-13 19:51:00+00
c21b7f4b-7e20-44d4-b7d6-601242f75001,b0310998-ce09-44cf-91bc-5163aaba0e15,booking,"{""content_title"": ""Interactive History"", ""time"": ""11:09""}",2026-03-13 11:09:00+00,2026-03-13 11:09:00+00
4c473b7e-7c8d-4b5b-b393-cf2081f01461,64cf304e-5f61-4c38-ba9f-2089bf40ed77,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""19:15""}",2026-04-06 19:15:00+00,2026-04-06 19:15:00+00
69c0f08c-99e9-4385-bf90-449ee0864ffb,baf1bf94-1900-4af0-b43e-d0cbc2db3fc8,info,"{""content_title"": ""AI in Digital Art"", ""time"": ""17:07""}",2026-04-01 17:07:00+00,2026-04-01 17:07:00+00
6d1de858-96f4-4b83-8009-91301e508876,7f931bdb-76b2-47e4-ade8-481018bccdb2,booking,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""15:59""}",2026-03-23 15:59:00+00,2026-03-23 15:59:00+00
3e93dd31-9e19-4b49-a754-0ca230194935,bd159b3c-bbb6-406f-a21a-b2bf9554f861,booking,"{""content_title"": ""Future City Layers"", ""time"": ""11:25""}",2026-03-27 11:25:00+00,2026-03-27 11:25:00+00
199599bc-198b-493b-975c-6c7a57b97974,161620e5-266a-4216-8307-70a9b36a4020,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""12:12""}",2026-03-26 12:12:00+00,2026-03-26 12:12:00+00
5d7a2daf-af25-4980-8686-f92e26a48385,4a81965d-92c8-4a65-b80a-a40be123471b,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""13:08""}",2026-03-23 13:08:00+00,2026-03-23 13:08:00+00
07980752-63ae-4f81-bffa-838389ada9ec,a174a08e-6562-4e20-a2a3-ea8707604141,booking,"{""content_title"": ""Interactive History"", ""time"": ""19:13""}",2026-03-31 19:13:00+00,2026-03-31 19:13:00+00
24cfacdb-104a-4198-b393-fcf73d43ccac,58b22874-7866-499e-b41f-5eeb343aad1e,booking,"{""content_title"": ""VC Speed Dating"", ""time"": ""09:01""}",2026-03-28 09:01:00+00,2026-03-28 09:01:00+00
52eeb249-a710-4c3c-907c-40739c4d61cc,946a7719-bc03-46da-a9f6-03568d283605,booking,"{""content_title"": ""Robotics Live"", ""time"": ""10:21""}",2026-04-04 10:21:00+00,2026-04-04 10:21:00+00
52797bd7-6a49-4946-877e-e47c4fb47e71,96afb56c-6dfc-43b8-83ed-068e8c0ba925,booking,"{""content_title"": ""Decision Maker Summit"", ""time"": ""18:29""}",2026-04-05 18:29:00+00,2026-04-05 18:29:00+00
fa16ac23-c242-427f-b92d-751d279fefec,30222d47-e573-4bc9-8c83-bdb1fffada0e,booking,"{""content_title"": ""B2B Matchmaking"", ""time"": ""08:21""}",2026-03-25 08:21:00+00,2026-03-25 08:21:00+00
f5525067-81c6-4064-83ee-6443fe385ac8,de44337e-17bd-4097-8dad-7ccee1bcd4bf,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""10:32""}",2026-03-23 10:32:00+00,2026-03-23 10:32:00+00
d1ac5a24-0bea-4ddb-9859-e25c090d268c,2af85e44-9ff9-4fef-83bf-de7530a6c869,no_show_warning_1,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""20:45""}",2026-04-12 20:45:00+00,2026-04-12 20:45:00+00
ea325ab4-d0ea-49f4-b3bd-c36566858791,f5d33f4a-c746-4609-9562-f11441bed53a,cancellation,"{""content_title"": ""Virtual Palace"", ""time"": ""11:54""}",2026-03-15 11:54:00+00,2026-03-15 11:54:00+00
da9c57f1-abca-4721-95fb-3ae367802b6b,878fadea-23af-4f58-87ed-46a070606bc5,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""10:00""}",2026-04-06 10:00:00+00,2026-04-06 10:00:00+00
f9c35ca1-bfb8-4153-ad60-b0bd46c6f0d9,426e86e3-146c-45e8-8664-3901feaa316c,booking,"{""content_title"": ""VC Speed Dating"", ""time"": ""16:57""}",2026-03-19 16:57:00+00,2026-03-19 16:57:00+00
c6e5d350-1076-44d7-ab19-d635592c5601,cbed2d9b-e3ce-420e-88cd-65d78ca34c39,booking,"{""content_title"": ""Future City Layers"", ""time"": ""12:32""}",2026-03-25 12:32:00+00,2026-03-25 12:32:00+00
e6538e23-3b6f-428c-bb69-5ca2a5561ef5,53863bde-95c9-405d-ad5f-fd8773f1428e,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""09:10""}",2026-03-17 09:10:00+00,2026-03-17 09:10:00+00
5664538d-964e-4ea5-a44d-d59a425cd313,df767688-a2f6-4dac-8c8e-40c9311129d7,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""15:21""}",2026-03-31 15:21:00+00,2026-03-31 15:21:00+00
a1f47dce-4d06-4af4-95b9-c72bb676dc0c,f5612848-1f2a-4cf6-bf02-84e9dee0f36e,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""16:02""}",2026-03-24 16:02:00+00,2026-03-24 16:02:00+00
4007350b-8fbd-4c41-bbbf-2cf92bfa410c,132174fa-c732-4ddb-a60d-58ed420bc6c8,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""16:40""}",2026-03-25 16:40:00+00,2026-03-25 16:40:00+00
723d300b-f04f-4835-b396-e44eb3edc4e7,c31b13ed-ac4c-4bb2-8fa5-3907b47310a8,booking,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""19:12""}",2026-03-13 19:12:00+00,2026-03-13 19:12:00+00
8d30965a-a74f-47c8-be73-c2678af0da33,f387723b-397a-42cd-93cb-aec8c07bff8f,cancellation,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""17:05""}",2026-03-17 17:05:00+00,2026-03-17 17:05:00+00
67513995-225b-40e8-b593-49942fdfb77a,df65a139-6c6a-4481-bc8a-2f8dd57b334a,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""14:43""}",2026-03-25 14:43:00+00,2026-03-25 14:43:00+00
025164d0-d029-409f-b31f-ebd93912b241,f81a34e3-e0d7-4d5c-b478-808c087a3859,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""12:32""}",2026-03-20 12:32:00+00,2026-03-20 12:32:00+00
5743454c-0e27-45e3-9dc7-ff4b7a20e3ab,88db99f7-2159-405b-af50-314259e6f3a5,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""20:42""}",2026-03-29 20:42:00+00,2026-03-29 20:42:00+00
8e3d2a9b-d326-4e2d-9f7e-5e05be95d032,ad1624bc-376c-4740-acbf-9d3cd41e3f20,booking,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""18:44""}",2026-04-05 18:44:00+00,2026-04-05 18:44:00+00
c26b87e5-2c84-4186-bf67-706139e868dc,94ea43d3-2754-4e91-bd34-9576c941098d,booking,"{""content_title"": ""VC Speed Dating"", ""time"": ""19:25""}",2026-03-31 19:25:00+00,2026-03-31 19:25:00+00
fc6da2a4-790c-4096-a073-56f658253de8,48657c19-2347-495c-825e-dbaaf03084a0,no_show_warning_1,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""11:51""}",2026-03-15 11:51:00+00,2026-03-15 11:51:00+00
d0c654e0-5afa-4f81-bac3-a92679d2f91e,df71f24f-fa8e-45d6-ae68-c7ee0bd1f52f,booking,"{""content_title"": ""Interactive History"", ""time"": ""18:13""}",2026-03-26 18:13:00+00,2026-03-26 18:13:00+00
f3fb0256-c653-4a03-8d7c-1f58a7f45521,94ea43d3-2754-4e91-bd34-9576c941098d,cancellation,"{""content_title"": ""B2B Matchmaking"", ""time"": ""13:43""}",2026-04-03 13:43:00+00,2026-04-03 13:43:00+00
bf91ec45-9f40-40af-973b-caf272090c5d,de6a5aaf-d001-430a-a43d-0389c9291aff,booking,"{""content_title"": ""Interactive History"", ""time"": ""18:58""}",2026-04-10 18:58:00+00,2026-04-10 18:58:00+00
cbdcb2d1-7efa-4281-8086-b55e97ee87da,58b22874-7866-499e-b41f-5eeb343aad1e,no_show_warning_1,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""11:29""}",2026-03-26 11:29:00+00,2026-03-26 11:29:00+00
a76845af-7b94-4ac3-878c-a3fc1d66dfb2,7ed4196c-c558-4ece-b593-1b1b8eabd43b,booking,"{""content_title"": ""Coding 101"", ""time"": ""15:10""}",2026-03-16 15:10:00+00,2026-03-16 15:10:00+00
d4516c6e-7855-41a1-bdcf-58c83c27ff97,01e07a57-8dc3-48c0-ad1d-194dcf7c163f,booking,"{""content_title"": ""Robotics Live"", ""time"": ""09:37""}",2026-04-12 09:37:00+00,2026-04-12 09:37:00+00
9a4caa64-b7e4-4c45-8e19-e15f0e6d6f36,a86d0932-5971-464a-a06f-a50b8c8602ee,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""17:57""}",2026-04-01 17:57:00+00,2026-04-01 17:57:00+00
f898d604-1698-4900-b7f6-748207432ec9,7b9ec929-9116-49e5-8ba5-aa96481418c2,booking,"{""content_title"": ""Future City Layers"", ""time"": ""13:25""}",2026-04-08 13:25:00+00,2026-04-08 13:25:00+00
57067f11-5108-4d6b-aa2c-f5f697d6babd,4edb20b0-49c3-4be5-9629-bc11f7a3562b,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""12:47""}",2026-04-03 12:47:00+00,2026-04-03 12:47:00+00
267da386-f05d-424a-8239-6b802eeefa46,2b6c0c87-8c5f-4efd-bced-3f006dbc1637,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""13:49""}",2026-03-16 13:49:00+00,2026-03-16 13:49:00+00
568248ac-7be2-456b-93b9-fe61b70023f9,7f63bbb4-f145-40e2-b43c-879452ed44ea,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""08:56""}",2026-03-31 08:56:00+00,2026-03-31 08:56:00+00
2fe1f8ee-f75b-400b-9c4a-458b156f4e44,7f2c142b-a151-47da-b4b8-b6015b0d589d,booking,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""17:45""}",2026-03-23 17:45:00+00,2026-03-23 17:45:00+00
4f1bf137-ec2d-43dd-9499-3b383c211b70,88db99f7-2159-405b-af50-314259e6f3a5,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""14:17""}",2026-03-18 14:17:00+00,2026-03-18 14:17:00+00
258a9cc2-88ee-4d66-aa63-9657593754a3,01e07a57-8dc3-48c0-ad1d-194dcf7c163f,booking,"{""content_title"": ""B2B Matchmaking"", ""time"": ""17:00""}",2026-03-18 17:00:00+00,2026-03-18 17:00:00+00
ff576fc2-2f72-4881-ad69-d1713012cb7a,fd0075c6-adc4-42ee-a128-fedbf22a6746,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""09:36""}",2026-04-07 09:36:00+00,2026-04-07 09:36:00+00
3a377737-08fa-4e8d-97e1-52f63c9ee8b5,7ee662d4-5381-4c7d-a59c-31a3588526a9,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""13:57""}",2026-03-20 13:57:00+00,2026-03-20 13:57:00+00
88a5b875-c484-45f4-8535-6056daba40be,9466fcda-cbfb-438a-81f3-aef28f258cfc,no_show_warning_1,"{""content_title"": ""Dark Rooms VR"", ""time"": ""08:13""}",2026-04-05 08:13:00+00,2026-04-05 08:13:00+00
2fc942d9-ac32-4b7f-a206-8f3158b223d7,7b9ec929-9116-49e5-8ba5-aa96481418c2,no_show_warning_1,"{""content_title"": ""AR Anatomy Stand"", ""time"": ""09:24""}",2026-04-01 09:24:00+00,2026-04-01 09:24:00+00
09debc0a-c0f4-457c-9d48-efa868a9338e,9fe869f8-c643-403c-8089-114c82e46f06,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""20:44""}",2026-04-06 20:44:00+00,2026-04-06 20:44:00+00
1828e391-a401-4768-883e-7ff790cddee3,43d41247-2aee-4c74-ac3b-37be7b3404f6,no_show_warning_1,"{""content_title"": ""Robotics Live"", ""time"": ""13:37""}",2026-04-11 13:37:00+00,2026-04-11 13:37:00+00
7d016f15-58a5-47c8-bcb6-c3c63b915e60,641f75ab-3d99-4832-88f9-a7ce552cc967,cancellation,"{""content_title"": ""Unity Basics"", ""time"": ""12:54""}",2026-04-01 12:54:00+00,2026-04-01 12:54:00+00
274e7cfd-f73c-4e2e-8d2d-8aec52233283,6e3b8e45-03ea-48b9-a788-6d07ec89e181,cancellation,"{""content_title"": ""Unity Basics"", ""time"": ""17:13""}",2026-04-08 17:13:00+00,2026-04-08 17:13:00+00
fa68e5cb-ba2c-4fca-8a17-6e87ace2d75f,d8d9573e-2946-4b7c-a428-10382a7bb2ad,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""18:35""}",2026-03-24 18:35:00+00,2026-03-24 18:35:00+00
115eaed7-05bd-461b-84bd-002245f2cfde,f750fef1-a148-41c8-89d2-6eba75a61cbc,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""12:15""}",2026-03-20 12:15:00+00,2026-03-20 12:15:00+00
a19d8358-64df-4ffc-a5c1-718c0bb5fdca,6e8b0bc3-fd27-4d01-a13c-14a9a6aa03bb,cancellation,"{""content_title"": ""Interactive History"", ""time"": ""19:03""}",2026-04-05 19:03:00+00,2026-04-05 19:03:00+00
0458a894-2c23-48e5-bfa4-b0728e4d3926,73abbc35-126b-48ef-ac4b-cf66924b1559,cancellation,"{""content_title"": ""Dark Rooms VR"", ""time"": ""20:03""}",2026-03-21 20:03:00+00,2026-03-21 20:03:00+00
ba501cb7-0a84-480e-a943-501a82819e1b,cabe02ce-7b87-4111-926f-c43bd9a3760f,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""13:26""}",2026-03-21 13:26:00+00,2026-03-21 13:26:00+00
a73abb66-d763-4a4d-b2e7-f081612fb07c,3d99ce2a-87ce-4d41-a8b2-695cfc52f7f3,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""11:23""}",2026-03-13 11:23:00+00,2026-03-13 11:23:00+00
08e858b6-ce80-47d1-bb15-3ce9d8126faf,4c4b0a50-4906-4976-a8c2-c9d169cfb601,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""17:14""}",2026-03-14 17:14:00+00,2026-03-14 17:14:00+00
37a61741-8542-47f3-aa48-5ac4823d7dd0,896d923d-87a0-468c-948f-9961a4931b31,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""11:01""}",2026-04-11 11:01:00+00,2026-04-11 11:01:00+00
9c91e124-47b2-4ef0-aa59-2e713224606c,b9228f3a-0e72-48c5-95c1-a5377bcddb11,no_show_warning_1,"{""content_title"": ""Quantum Computing Intro"", ""time"": ""09:35""}",2026-03-16 09:35:00+00,2026-03-16 09:35:00+00
5eaba495-8f72-4464-a2ea-179070e6a80e,bf19869e-c46b-4466-9d57-992ff6a05328,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""13:44""}",2026-04-12 13:44:00+00,2026-04-12 13:44:00+00
7d134734-83ef-4bf6-93d3-03288907cb5d,d9178bb7-2a19-404b-af60-650277eaee73,no_show_warning_1,"{""content_title"": ""Interactive History"", ""time"": ""13:41""}",2026-03-21 13:41:00+00,2026-03-21 13:41:00+00
44a2b809-5c4f-4cd5-9cc8-cd948ba17acc,3d9fd365-32f8-498a-8ed4-6a47924ae7f2,booking,"{""content_title"": ""Interactive History"", ""time"": ""14:23""}",2026-03-31 14:23:00+00,2026-03-31 14:23:00+00
b1ad875d-f12a-4f0a-bbd4-b220736459d8,37ac749e-1b82-474e-aae8-dfc2477b8b1b,booking,"{""content_title"": ""Web3 Showcase"", ""time"": ""14:25""}",2026-04-10 14:25:00+00,2026-04-10 14:25:00+00
0a98d8f2-058b-48bc-a007-e6cd5781b06a,915d1982-5f38-4446-9748-00b7be397793,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""08:50""}",2026-03-15 08:50:00+00,2026-03-15 08:50:00+00
bc2d38bf-2bae-4d94-be3d-35a6ce5c5c2f,b9ff45e4-5776-46d4-be2e-838a71a0f4c8,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""13:13""}",2026-03-30 13:13:00+00,2026-03-30 13:13:00+00
c23d3205-173e-4be6-a7ef-beee4a9b4821,a5a1cfdd-707e-4ddc-abd6-e1e73dd3302d,booking,"{""content_title"": ""Coding 101"", ""time"": ""08:01""}",2026-04-07 08:01:00+00,2026-04-07 08:01:00+00
67d8a10c-ac33-4b90-9967-aa7a247cb6d2,f387723b-397a-42cd-93cb-aec8c07bff8f,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""12:45""}",2026-03-15 12:45:00+00,2026-03-15 12:45:00+00
fb1c86f8-5472-44dc-935a-cb3154588998,7637f86e-0822-4e8d-be2f-6b3e00ec9fbb,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""13:04""}",2026-03-23 13:04:00+00,2026-03-23 13:04:00+00
e44c18df-3bdc-4698-b01c-4b0cff90f29b,499e5f16-e6ba-4646-91f0-d241497812bc,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""11:35""}",2026-03-26 11:35:00+00,2026-03-26 11:35:00+00
18aa4132-6db6-4a0e-85bb-f5c6e8136606,d36f0747-4271-460f-8982-19a4819951b9,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""17:11""}",2026-03-22 17:11:00+00,2026-03-22 17:11:00+00
991b59b0-135f-4412-983f-fb4497b8df2a,d9172c5c-ab84-45b8-94fa-86be9a4f5105,booking,"{""content_title"": ""Future City Layers"", ""time"": ""20:21""}",2026-03-19 20:21:00+00,2026-03-19 20:21:00+00
219da7c2-2b21-4a2d-bf8c-817f15d09635,3cd48b44-61a8-438c-8dad-fd7118c118ba,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""09:13""}",2026-03-29 09:13:00+00,2026-03-29 09:13:00+00
963b99c0-f166-4f82-b7ef-b0db6411596c,78e74865-f928-4ebb-b3f2-066820a7855a,booking,"{""content_title"": ""The Clouds Are Up"", ""time"": ""17:02""}",2026-04-07 17:02:00+00,2026-04-07 17:02:00+00
56cacdad-85b4-4844-8141-4f967367b911,8a5b291a-c7c1-443a-94ff-322ebe3b8afc,no_show_warning_1,"{""content_title"": ""Virtual Palace"", ""time"": ""13:11""}",2026-03-28 13:11:00+00,2026-03-28 13:11:00+00
24869e9a-4a8b-4adc-8eb5-f7a317647c46,ebdaab75-0297-4113-8d05-30c537c4a1d4,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""11:51""}",2026-03-18 11:51:00+00,2026-03-18 11:51:00+00
306cfdbc-eda5-44db-b60d-3488123fc020,6e08ac01-6708-4e8d-be27-75541640b73e,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""17:42""}",2026-04-11 17:42:00+00,2026-04-11 17:42:00+00
c40626a5-6abb-4378-b21c-ad9ec27557df,49a516c4-89e4-46eb-8bfb-6053e3e30b88,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""19:43""}",2026-04-09 19:43:00+00,2026-04-09 19:43:00+00
d7cbbe89-4c05-4f89-a252-d083612d66fe,dca4776f-6566-46dd-bbf9-81a15e7a9a0d,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""11:00""}",2026-03-16 11:00:00+00,2026-03-16 11:00:00+00
d976db30-ef14-49fe-a9b9-f4aeed2abc9e,add9a632-67e1-46ec-86b4-6c83b944ef6d,booking,"{""content_title"": ""Interactive History"", ""time"": ""16:51""}",2026-03-23 16:51:00+00,2026-03-23 16:51:00+00
6e6f1e23-a259-463b-aae8-18d7560cc3bb,c06eaee3-78ee-4a32-9892-1a9f2fbb60bb,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""12:30""}",2026-04-01 12:30:00+00,2026-04-01 12:30:00+00
46ad4375-2bc1-473c-87a2-0b119907fe06,33ffa9b2-1672-4142-aa4b-4467f4a84b2f,booking,"{""content_title"": ""VC Speed Dating"", ""time"": ""18:50""}",2026-03-25 18:50:00+00,2026-03-25 18:50:00+00
37f19664-3af5-4491-accf-fc27f0c0032f,3059dd5f-0285-450b-82f4-1fa418289b58,booking,"{""content_title"": ""VC Speed Dating"", ""time"": ""13:07""}",2026-04-07 13:07:00+00,2026-04-07 13:07:00+00
cba4da45-49e7-41b6-82e7-dbd2cb537047,fb93b7d1-fec1-4e07-b8da-f88881d857ef,booking,"{""content_title"": ""Startup Pitches"", ""time"": ""17:07""}",2026-03-25 17:07:00+00,2026-03-25 17:07:00+00
3ba341f4-e747-421b-bdc9-afe7955ea3a1,6d8299c9-fdd7-46ca-9753-338e597ddd37,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""19:08""}",2026-03-28 19:08:00+00,2026-03-28 19:08:00+00
cb55932b-469f-4360-ba40-875d031af434,cc0dd2b7-4f5e-4902-acea-8ae1900de0ea,info,"{""content_title"": ""Startup Pitches"", ""time"": ""11:07""}",2026-03-17 11:07:00+00,2026-03-17 11:07:00+00
5f120a05-4387-4007-a0d4-8423f51f9b2c,58b22874-7866-499e-b41f-5eeb343aad1e,booking,"{""content_title"": ""NextGen Hardware"", ""time"": ""15:35""}",2026-03-13 15:35:00+00,2026-03-13 15:35:00+00
741ee1c9-5e73-4c67-ad18-580b75bc1cfc,b0310998-ce09-44cf-91bc-5163aaba0e15,booking,"{""content_title"": ""Tech Founders Meetup"", ""time"": ""20:42""}",2026-04-03 20:42:00+00,2026-04-03 20:42:00+00
d5a0078b-3035-43f0-a027-6c391c1bf23b,f142e2cb-5163-424e-bd27-a1fda1bdc285,cancellation,"{""content_title"": ""Virtual Palace"", ""time"": ""11:02""}",2026-03-30 11:02:00+00,2026-03-30 11:02:00+00
26458156-1697-482f-a529-c4601c84a4c5,32fdbcff-b86c-4126-bc02-74beb11098ee,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""18:02""}",2026-03-25 18:02:00+00,2026-03-25 18:02:00+00
f7ca3a4a-be00-4a71-9fe9-3ba02278d5e6,b57c04e7-d9a6-460d-b1c4-34e334e16e16,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""09:06""}",2026-03-29 09:06:00+00,2026-03-29 09:06:00+00
53a938b5-b40e-4eed-9115-c09a32d7ae5e,1775dd60-1f41-4a32-a135-409fc1e5a526,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""16:05""}",2026-04-10 16:05:00+00,2026-04-10 16:05:00+00
6d43d818-5a11-45a7-b735-e6dc50d9c1a8,ddbee405-3f8c-4ae6-b3cb-d569dbf39227,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""12:24""}",2026-03-17 12:24:00+00,2026-03-17 12:24:00+00
a8cc480a-7177-46ce-9937-51457098d544,1775dd60-1f41-4a32-a135-409fc1e5a526,no_show_warning_1,"{""content_title"": ""Virtual Palace"", ""time"": ""11:40""}",2026-04-04 11:40:00+00,2026-04-04 11:40:00+00
cfe2bef8-3472-4963-ae89-17fb35b29ae0,650fdd4e-bcdc-4ad8-80b1-feca69a0f6e4,info,"{""content_title"": ""Mars Colony VR"", ""time"": ""13:46""}",2026-03-13 13:46:00+00,2026-03-13 13:46:00+00
688ac8b5-490a-49e6-a7f2-f9cade31b32f,4a81965d-92c8-4a65-b80a-a40be123471b,booking,"{""content_title"": ""Deep Ocean Dive"", ""time"": ""08:30""}",2026-04-07 08:30:00+00,2026-04-07 08:30:00+00
9a9630c8-1d0c-4af2-be76-faec698e693f,bac51acf-4234-40d6-996c-35c04c9739bf,booking,"{""content_title"": ""Virtual Palace"", ""time"": ""16:11""}",2026-03-31 16:11:00+00,2026-03-31 16:11:00+00
3deb14bd-bfa2-470c-950f-6b473940a3da,1113c9a5-22d4-4207-9490-6f0f138b3c8f,booking,"{""content_title"": ""Future City Layers"", ""time"": ""11:22""}",2026-03-27 11:22:00+00,2026-03-27 11:22:00+00
0efb8ad0-4ef9-4db5-aa09-c1548a3e39d5,cb75249f-ece6-48f8-b0e7-0f9460fe11ed,booking,"{""content_title"": ""A Long Goodbye Panel"", ""time"": ""12:40""}",2026-04-12 12:40:00+00,2026-04-12 12:40:00+00
887e574b-d9f8-4984-b1f8-4f1e1ed5e8fc,4ac161b2-aa19-4f14-9149-4ff21ea6df83,booking,"{""content_title"": ""Mars Colony VR"", ""time"": ""16:57""}",2026-03-18 16:57:00+00,2026-03-18 16:57:00+00
7f9c6dd1-9d17-4212-a01b-21bf0553e7af,ae2ef6ac-a1ab-4965-8060-c5e1532d364c,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""11:59""}",2026-03-22 11:59:00+00,2026-03-22 11:59:00+00
3dccc0f5-8911-40c9-a93f-e89b9642be36,6ba4acc2-a4ea-4d36-a675-3943e533e869,booking,"{""content_title"": ""Indulto Creative Talk"", ""time"": ""13:35""}",2026-04-09 13:35:00+00,2026-04-09 13:35:00+00
25fd9629-c590-4863-84c6-2f5be37dc564,b161e856-35b4-414b-8c26-4b9db77c07c8,booking,"{""content_title"": ""Crafting Crimes AR"", ""time"": ""13:45""}",2026-03-27 13:45:00+00,2026-03-27 13:45:00+00
05fe99cf-8a99-46e3-ad66-438f7f044188,925527af-34f9-4f6a-92e8-39fe4efbb0cb,cancellation,"{""content_title"": ""Decision Maker Summit"", ""time"": ""15:21""}",2026-03-20 15:21:00+00,2026-03-20 15:21:00+00
c077b4aa-35d0-47c0-a520-774b81869299,226a5411-b48b-4138-94ef-c3a0f905e468,booking,"{""content_title"": ""Dark Rooms VR"", ""time"": ""19:46""}",2026-03-16 19:46:00+00,2026-03-16 19:46:00+00
407d430d-16a9-4e12-9606-610d512c6d0f,3d99ce2a-87ce-4d41-a8b2-695cfc52f7f3,booking,"{""content_title"": ""AI in Digital Art"", ""time"": ""15:16""}",2026-03-27 15:16:00+00,2026-03-27 15:16:00+00
a9e6fc24-1d00-4e33-b76b-ddb1293607b8,bac51acf-4234-40d6-996c-35c04c9739bf,booking,"{""content_title"": ""Coding 101"", ""time"": ""09:10""}",2026-03-20 09:10:00+00,2026-03-20 09:10:00+00
